C:\kb>cpppppp.exe
STL loaded: 61329 triangles
Dimensions: X[-0.475..1.102] Y[-0.390..0.343] Z[-0.503..0.779] m

=============================================================
    TURBO MONSTER 1.3L TRIPLE тАФ COMBAT SIMULATION
    2-Stroke | Turbo | Direct Injection | ALS Active
=============================================================
Time(s) | RPM   | Boost | EGT(C) | Wf(g/s) | Power(kW) | Torque(Nm) | Mode
-----------------------------------------------------------------
  20.0 | 11797 | 1.24 |  477 |   10.47 |     30.8 |     23.2 | G4 552km/h | ALS-SPOOL
  20.1 | 11785 | 1.24 |  478 |    9.49 |     21.9 |     16.0 | G4 551km/h | ALS-SPOOL
  20.2 | 11774 | 1.24 |  478 |    9.50 |     22.1 |     16.1 | G4 551km/h | ALS-SPOOL
  20.3 | 11763 | 1.24 |  478 |    9.50 |     22.2 |     16.3 | G4 550km/h | ALS-SPOOL
  20.4 | 11752 | 1.24 |  478 |    9.51 |     22.4 |     16.5 | G4 550km/h | ALS-SPOOL
  20.5 | 11742 | 1.24 |  479 |    9.51 |     22.6 |     16.6 | G4 549km/h | ALS-SPOOL
  20.6 | 11731 | 1.24 |  479 |    9.52 |     22.8 |     16.8 | G4 549km/h | ALS-SPOOL
  20.7 | 11721 | 1.24 |  479 |    9.52 |     22.9 |     16.9 | G4 548km/h | ALS-SPOOL
  20.8 | 11711 | 1.24 |  479 |    9.53 |     23.1 |     17.1 | G4 548km/h | ALS-SPOOL
  20.9 | 11701 | 1.24 |  479 |    9.53 |     23.3 |     17.3 | G4 547km/h | ALS-SPOOL
  21.0 | 11691 | 1.24 |  479 |    9.54 |     23.5 |     17.4 | G4 547km/h | ALS-SPOOL
  21.1 | 11681 | 1.24 |  479 |    9.54 |     23.6 |     17.6 | G4 546km/h | ALS-SPOOL
